"","X.1","year","state","state_po","county","FIPS","candidatevotes","totalvotes","TOT_POP","TOT_MALE","TOT_FEMALE","NHWA_MALE","NHWA_FEMALE","MedIncome","area"
"2602",48337,2016,"Texas","TX","Houston",48225,6205,8353,22897,12240,10657,7236,6996,43601,3202.5085393138
"2603",48340,2016,"Texas","TX","Howard",48227,6637,8723,36214,20537,15677,9535,8293,61112,2341.757074971
"2604",48343,2016,"Texas","TX","Hudspeth",48229,503,871,4254,2234,2020,414,353,39309,11841.2244263149
"2605",48346,2016,"Texas","TX","Hunt",48231,23910,31554,91895,45370,46525,32578,34042,57513,2284.25510532574
"2606",48349,2016,"Texas","TX","Hutchinson",48233,7042,8155,21528,10835,10693,7628,7612,57936,2318.54491780836
"2607",48352,2016,"Texas","TX","Irion",48235,660,766,1562,798,764,557,547,68630,2722.98900477826
"2608",48355,2016,"Texas","TX","Jack",48237,2973,3350,8789,4951,3838,3656,3154,55358,2383.39229274637
"2609",48358,2016,"Texas","TX","Jackson",48239,4266,5302,14873,7380,7493,4254,4494,55800,2219.20378953476
"2610",48361,2016,"Texas","TX","Jasper",48241,10609,13419,35417,17467,17950,12998,13488,47252,2511.33673209662
"2611",48364,2016,"Texas","TX","Jeff Davis",48243,695,1191,2231,1134,1097,679,692,53362,5864.3412788496
"2612",48367,2016,"Texas","TX","Jefferson",48245,42862,87618,255748,130938,124810,53198,52361,55173,2552.67565763364
"2613",48370,2016,"Texas","TX","Jim Hogg",48247,430,2119,5257,2663,2594,151,138,38788,2943.16341632316
"2614",48373,2016,"Texas","TX","Jim Wells",48249,5420,12379,41181,20309,20872,3631,3777,44444,2249.56580852061
"2615",48376,2016,"Texas","TX","Johnson",48251,44382,57606,162763,81302,81461,58466,60616,66538,1902.32841381686
"2616",48379,2016,"Texas","TX","Jones",48253,4819,5960,19971,12563,7408,6526,5223,51094,2427.5463429011
"2617",48382,2016,"Texas","TX","Karnes",48255,2965,4198,15494,9129,6365,3105,2577,54843,1952.17123548633
"2618",48385,2016,"Texas","TX","Kaufman",48257,29587,41265,117904,58069,59835,38122,39499,75009,2091.69041580399
"2619",48388,2016,"Texas","TX","Kendall",48259,15700,20120,41903,20465,21438,14802,15817,94899,1716.50814673106
"2620",48391,2016,"Texas","TX","Kenedy",48261,84,186,436,221,215,45,41,46132,3998.2048301717
"2621",48394,2016,"Texas","TX","Kent",48263,360,434,748,364,384,277,303,52591,2337.39314212119
"2622",48397,2016,"Texas","TX","Kerr",48265,17727,23297,51426,24825,26601,16884,18719,57789,2867.97257614765
"2623",48400,2016,"Texas","TX","Kimble",48267,1697,1952,4413,2185,2228,1571,1682,44757,3240.93167592313
"2624",48403,2016,"Texas","TX","King",48269,149,159,292,143,149,114,124,71256,2365.00428287966
"2625",48406,2016,"Texas","TX","Kinney",48271,936,1430,3636,1998,1638,678,681,47076,3536.25331573404
"2626",48409,2016,"Texas","TX","Kleberg",48273,4367,9512,31304,15988,15316,3402,3055,47169,2351.74555874855
"2627",48412,2016,"Texas","TX","Knox",48275,1078,1367,3732,1847,1885,1070,1128,40808,2215.67333896583
"2628",48424,2016,"Texas","TX","La Salle",48283,872,2059,7596,4504,3092,499,445,41683,3867.01661775838
"2629",48415,2016,"Texas","TX","Lamar",48277,14561,18611,49528,23888,25640,17882,19133,47061,2416.7027367555
"2630",48418,2016,"Texas","TX","Lamb",48279,3111,3995,13195,6547,6648,2528,2679,42719,2635.75420259928
"2631",48421,2016,"Texas","TX","Lampasas",48281,6385,8205,20524,10087,10437,7261,7660,58817,1848.88253202699
"2632",48427,2016,"Texas","TX","Lavaca",48285,7347,8661,19891,9742,10149,7121,7554,52632,2513.87224517674
"2633",48430,2016,"Texas","TX","Lee",48287,4997,6535,16975,8524,8451,5350,5463,59250,1642.37336678819
"2634",48433,2016,"Texas","TX","Leon",48289,6391,7439,17200,8601,8599,6497,6625,50522,2799.03061848527
"2635",48436,2016,"Texas","TX","Liberty",48291,18892,24267,81354,40164,41190,26042,27073,53274,3046.8799389868
"2636",48439,2016,"Texas","TX","Limestone",48293,5796,7739,23472,12040,11432,6965,6873,43644,2416.89086739133
"2637",48442,2016,"Texas","TX","Lipscomb",48295,1159,1332,3494,1814,1680,1089,1083,65388,2414.49332571328
"2638",48445,2016,"Texas","TX","Live Oak",48297,3464,4302,12023,6532,5491,3307,3203,54163,2794.48309410707
"2639",48448,2016,"Texas","TX","Llano",48299,8299,10447,20592,9973,10619,8624,9219,55617,2502.35831762355
"2640",48451,2016,"Texas","TX","Loving",48301,58,65,117,65,52,51,39,88487,1752.4802594515
"2641",48454,2016,"Texas","TX","Lubbock",48303,65651,99013,302094,149036,153058,79558,83532,54733,2332.92603819063
"2642",48457,2016,"Texas","TX","Lynn",48305,1546,2009,5775,2950,2825,1409,1457,45737,2313.65397715658
"2643",48469,2016,"Texas","TX","Madison",48313,3351,4289,14120,8116,6004,4111,3730,46274,1223.34607105148
"2644",48472,2016,"Texas","TX","Marion",48315,2983,4238,10125,4931,5194,3550,3606,37876,1088.83237620407
"2645",48475,2016,"Texas","TX","Martin",48317,1455,1762,5616,2849,2767,1383,1402,68745,2371.6042248947
"2646",48478,2016,"Texas","TX","Mason",48319,1656,2057,4161,2104,2057,1507,1539,54914,2413.57400936292
"2647",48481,2016,"Texas","TX","Matagorda",48321,8366,12196,37088,18644,18444,8181,8266,49276,3581.00350240347
"2648",48484,2016,"Texas","TX","Maverick",48323,2816,13588,58041,28915,29126,851,748,40017,3344.30097704525
"2649",48460,2016,"Texas","TX","McCulloch",48307,2552,3103,8124,4079,4045,2570,2664,43262,2780.78705637467
"2650",48463,2016,"Texas","TX","McLennan",48309,48260,79075,247553,120865,126688,67774,71852,51078,2746.01071925974
"2651",48466,2016,"Texas","TX","McMullen",48311,454,499,806,417,389,211,229,68349,2994.92099714685
"2652",48487,2016,"Texas","TX","Medina",48325,12085,17246,49254,25530,23724,10942,10794,60695,3456.32850447407
"2653",48490,2016,"Texas","TX","Menard",48327,682,864,2091,1049,1042,622,668,38425,2336.44551898394
"2654",48493,2016,"Texas","TX","Midland",48329,36973,49212,163850,82315,81535,37516,38008,85811,2335.99282229765
"2655",48496,2016,"Texas","TX","Milam",48331,6364,8664,24680,12115,12565,7580,7854,48989,2646.74950530824
"2656",48499,2016,"Texas","TX","Mills",48333,1951,2245,4884,2420,2464,1894,1979,46876,1941.75314387296
"2657",48502,2016,"Texas","TX","Mitchell",48335,1780,2196,8474,5011,3463,2161,1967,44457,2373.38625143428
"2658",48505,2016,"Texas","TX","Montague",48337,7526,8604,19390,9504,9886,8139,8508,53649,2430.54181386885
"2659",48508,2016,"Texas","TX","Montgomery",48339,150314,204632,555216,275245,279971,184110,188900,88833,2789.19907228286
"2660",48511,2016,"Texas","TX","Moore",48341,3977,5284,21641,11228,10413,3559,3658,55099,2355.72810486957
"2661",48514,2016,"Texas","TX","Morris",48343,3446,4973,12429,5988,6441,3896,4176,43304,670.176566827147
"2662",48517,2016,"Texas","TX","Motley",48345,566,615,1170,598,572,477,465,40217,2563.34720824202
"2663",48520,2016,"Texas","TX","Nacogdoches",48347,14771,22622,65549,31455,34094,18822,20377,46207,2541.31764854019
"2664",48523,2016,"Texas","TX","Navarro",48349,11994,16433,48405,23789,24616,13417,14086,48649,2812.72701919604
"2665",48526,2016,"Texas","TX","Newton",48351,4288,5534,14160,7342,6818,5333,5101,45890,2433.12793393823
"2666",48529,2016,"Texas","TX","Nolan",48353,3552,4857,15044,7544,7500,4248,4213,46389,2366.10606705903
"2667",48532,2016,"Texas","TX","Nueces",48355,50766,104405,361642,178710,182932,54179,54103,56079,2258.08864489732
"2668",48535,2016,"Texas","TX","Ochiltree",48357,2628,3002,10257,5211,5046,2226,2278,62567,2377.99733271207
"2669",48538,2016,"Texas","TX","Oldham",48359,850,948,2074,1084,990,851,763,59404,3888.59435380602
"2670",48541,2016,"Texas","TX","Orange",48361,25513,32000,84549,41819,42730,33883,34772,62976,983.07980084449
"2671",48544,2016,"Texas","TX","Palo Pinto",48363,8284,10270,28125,13878,14247,10345,10867,50159,2552.07013125296
"2672",48547,2016,"Texas","TX","Panola",48365,8445,10416,23419,11544,11875,8478,8706,56882,2127.67899195456
"2673",48550,2016,"Texas","TX","Parker",48367,46473,56817,128967,64121,64846,53439,54938,82501,2356.99973680826
"2674",48553,2016,"Texas","TX","Parmer",48369,1915,2466,9762,5056,4706,1684,1728,50607,2292.08265320496
"2675",48556,2016,"Texas","TX","Pecos",48371,2468,4185,15881,8988,6893,2454,1617,52763,12339.5056197494
"2676",48559,2016,"Texas","TX","Polk",48373,15176,19852,47656,25622,22034,17277,16478,50416,2874.08729825976
"2677",48562,2016,"Texas","TX","Potter",48375,19630,28651,120632,62342,58290,26752,26986,41138,2388.15954081685
"2678",48565,2016,"Texas","TX","Presidio",48377,652,2208,7156,3632,3524,437,400,33499,9987.62524122807
"2679",48568,2016,"Texas","TX","Rains",48379,3968,4701,11304,5648,5656,4826,4862,65657,670.454199411619
"2680",48571,2016,"Texas","TX","Randall",48381,43462,54305,132342,64918,67424,46430,49659,70694,2389.67887224977
"2681",48574,2016,"Texas","TX","Reagan",48383,709,904,3726,1969,1757,509,512,67384,3046.20157478004
"2682",48577,2016,"Texas","TX","Real",48385,1382,1681,3399,1706,1693,1150,1197,40834,1813.39359873645
"2683",48580,2016,"Texas","TX","Red River",48387,3926,5161,12179,5971,6208,4387,4536,41325,2738.53991883712
"2684",48583,2016,"Texas","TX","Reeves",48389,1417,3184,15229,9344,5885,1868,913,48990,6842.38295973407
"2685",48586,2016,"Texas","TX","Refugio",48391,1830,2948,7272,3563,3709,1438,1574,46883,2034.59621112901
"2686",48589,2016,"Texas","TX","Roberts",48393,524,554,910,460,450,385,392,70705,2391.90339676466
"2687",48592,2016,"Texas","TX","Robertson",48395,4668,7035,16804,8246,8558,4836,4899,47016,2241.43957904784
"2688",48595,2016,"Texas","TX","Rockwall",48397,28451,39948,93421,46057,47364,32880,34306,105763,385.244252551921
"2689",48598,2016,"Texas","TX","Runnels",48399,3250,3782,10276,5186,5090,3157,3251,48650,2737.38437791876
"2690",48601,2016,"Texas","TX","Rusk",48401,14675,18994,52892,27828,25064,17333,16660,56036,2430.52768873723
"2691",48604,2016,"Texas","TX","Sabine",48403,3998,4651,10381,5146,5235,4406,4529,43778,1494.27671904265
"2692",48607,2016,"Texas","TX","San Augustine",48405,2622,3569,8288,4064,4224,2818,2900,40094,1534.01761174447
"2693",48610,2016,"Texas","TX","San Jacinto",48407,8059,10343,27732,13833,13899,10392,10401,42633,1626.18133802431
"2694",48613,2016,"Texas","TX","San Patricio",48409,13030,21656,67311,33765,33546,13145,12976,57302,1828.94023536702
"2695",48616,2016,"Texas","TX","San Saba",48411,2025,2357,5922,3215,2707,1954,1881,46061,2948.45707819515
"2696",48619,2016,"Texas","TX","Schleicher",48413,821,1059,3057,1535,1522,699,701,53286,3393.20958395231
"2697",48622,2016,"Texas","TX","Scurry",48415,4410,5289,17394,9387,8007,4815,4472,56299,2350.33115663432
"2698",48625,2016,"Texas","TX","Shackelford",48417,1378,1504,3337,1607,1730,1367,1484,65095,2371.31648192187
"2699",48628,2016,"Texas","TX","Shelby",48419,7179,9086,25566,12666,12900,7757,8093,39708,2161.8964785786
"2700",48631,2016,"Texas","TX","Sherman",48421,807,935,3070,1581,1489,820,814,55473,2390.52660468209
"2701",48634,2016,"Texas","TX","Smith",48423,58930,84768,225161,108649,116512,65037,70346,59538,2459.66395191939
"2702",48637,2016,"Texas","TX","Somervell",48425,3206,3897,8671,4233,4438,3225,3464,67897,497.124926887841
"2703",48640,2016,"Texas","TX","Starr",48427,2224,11740,63894,31057,32837,1078,1087,32516,3181.09301585628
"2704",48643,2016,"Texas","TX","Stephens",48429,3034,3461,9377,4932,4445,3458,3287,46658,2386.40303503478
"2705",48646,2016,"Texas","TX","Sterling",48431,549,633,1339,677,662,367,385,66790,2391.25960653585
"2706",48649,2016,"Texas","TX","Stonewall",48433,555,701,1401,666,735,505,562,48267,2384.65799628569
"2707",48652,2016,"Texas","TX","Sutton",48435,1075,1416,3886,1986,1900,679,726,63427,3764.9433988109
"2708",48655,2016,"Texas","TX","Swisher",48437,1671,2204,7428,3955,3473,1768,1741,44388,2333.32824699018
"2709",48658,2016,"Texas","TX","Tarrant",48439,345921,668514,2023556,990596,1032960,471261,494791,70130,2336.81082019641
"2710",48661,2016,"Texas","TX","Taylor",48441,33250,45759,136257,66677,69580,42448,44833,54465,2381.08655118345
"2711",48664,2016,"Texas","TX","Terrell",48443,288,438,818,415,403,169,180,45677,6106.99906920752
"2712",48667,2016,"Texas","TX","Terry",48445,2459,3355,12770,6750,6020,2604,2489,42953,2307.36700423858
"2713",48670,2016,"Texas","TX","Throckmorton",48447,715,808,1537,738,799,635,651,42746,2371.14031822023
"2714",48673,2016,"Texas","TX","Titus",48449,6511,9419,32463,15979,16484,7210,7672,49924,1102.40105266499
"2715",48676,2016,"Texas","TX","Tom Green",48451,27494,38479,117634,58416,59218,31430,32006,54774,3991.20483864661
"2716",48679,2016,"Texas","TX","Travis",48453,127209,468720,1206110,608973,597137,299325,294361,80690,2649.69412013029
"2717",48682,2016,"Texas","TX","Trinity",48455,4737,5985,14543,7052,7491,5570,5890,43788,1849.3055031012
"2718",48685,2016,"Texas","TX","Tyler",48457,6624,8016,21423,11567,9856,8559,8475,48254,2423.52154071671
"2719",48688,2016,"Texas","TX","Upshur",48459,13209,16013,40771,20215,20556,16301,16649,53078,1534.86848328451
"2720",48691,2016,"Texas","TX","Upton",48461,1007,1347,3690,1898,1792,804,770,58908,3213.66344499116
"2721",48694,2016,"Texas","TX","Uvalde",48463,4835,8964,27081,13309,13772,3533,3717,44690,4038.0532477669
"2722",48697,2016,"Texas","TX","Val Verde",48465,5890,13617,48911,25005,23906,4246,3344,45034,8373.01614460712
"2723",48700,2016,"Texas","TX","Van Zandt",48467,18473,21890,54367,26589,27778,22144,23644,55554,2226.36078647756
"2724",48703,2016,"Texas","TX","Victoria",48469,21275,31123,92402,45315,47087,20295,21608,57344,2302.02896562454
"2725",48706,2016,"Texas","TX","Walker",48471,12884,19796,71845,41959,29886,22643,17917,47519,2076.27343559237
"2726",48709,2016,"Texas","TX","Waller",48473,10531,16784,50046,24889,25157,10659,10974,61822,1341.1731267234
"2727",48712,2016,"Texas","TX","Ward",48475,2547,3445,11571,5797,5774,2316,2398,61396,2165.33891335351
"2728",48715,2016,"Texas","TX","Washington",48477,10945,14828,34740,17085,17655,10908,11468,59039,1610.31543907474
"2729",48718,2016,"Texas","TX","Webb",48479,12947,56905,272301,133384,138917,5325,4331,52576,8746.28423597581
"2730",48721,2016,"Texas","TX","Wharton",48481,10149,14732,41609,20402,21207,9037,9671,49901,2834.15459314422
"2731",48724,2016,"Texas","TX","Wheeler",48483,2087,2306,5518,2779,2739,1874,1875,58544,2370.19684811669
"2732",48727,2016,"Texas","TX","Wichita",48485,27631,38119,131295,68037,63258,44023,42401,51535,1638.74895116551
"2733",48730,2016,"Texas","TX","Wilbarger",48487,3166,4105,12880,6393,6487,3655,3874,42570,2532.86153835055
"2734",48733,2016,"Texas","TX","Willacy",48489,1547,5095,21761,12015,9746,1092,882,35821,1639.89851267458
"2735",48736,2016,"Texas","TX","Williamson",48491,104175,203081,527622,259597,268025,156316,162427,92661,2938.00540571808
"2736",48739,2016,"Texas","TX","Wilson",48493,13998,19432,48212,24171,24041,13923,13835,76905,2093.44709016316
"2737",48742,2016,"Texas","TX","Winkler",48495,1403,1876,7915,4059,3856,1381,1414,64894,2177.52619188469
"2738",48745,2016,"Texas","TX","Wise",48497,20670,24776,64478,32334,32144,24803,25044,70468,2389.73852195764
"2739",48748,2016,"Texas","TX","Wood",48499,15700,18727,43753,21688,22065,17754,18500,56945,1801.78357033149
"2740",48751,2016,"Texas","TX","Yoakum",48501,1797,2303,8652,4356,4296,1327,1383,62636,2071.83198827131
"2741",48754,2016,"Texas","TX","Young",48503,6601,7707,18098,8942,9156,6892,7304,52643,2410.73599660348
"2742",48757,2016,"Texas","TX","Zapata",48505,1029,3142,14446,7230,7216,385,352,36069,2739.58572725182
"2743",48760,2016,"Texas","TX","Zavala",48507,694,3396,12121,6126,5995,320,321,32538,3370.76677834897
"2744",48763,2016,"Utah","UT","Beaver",49001,1838,2491,6478,3324,3154,2782,2675,58309,6696.64200506803
"2745",48766,2016,"Utah","UT","Box Elder",49003,12230,19735,52975,26794,26181,23338,22958,69380,17423.2369925584
"2746",48769,2016,"Utah","UT","Cache",49005,21139,46157,122201,61257,60944,51342,51499,63180,3037.7543856052
"2747",48772,2016,"Utah","UT","Carbon",49007,5275,7952,20324,10091,10233,8352,8567,52110,3845.46865725678
"2748",48775,2016,"Utah","UT","Daggett",49009,331,474,1076,626,450,571,427,63433,1866.15921991597
"2749",48778,2016,"Utah","UT","Davis",49011,62219,138411,341000,172143,168857,145078,142777,87610,1645.20175556435
"2750",48781,2016,"Utah","UT","Duchesne",49013,5508,6942,20242,10256,9986,8736,8561,59437,8417.82570845441
"2751",48784,2016,"Utah","UT","Emery",49015,3425,4289,10206,5172,5034,4712,4598,61893,11578.3351552695
"2752",48787,2016,"Utah","UT","Garfield",49017,1606,2344,4952,2605,2347,2316,2082,54625,13495.9760559705
"2753",48790,2016,"Utah","UT","Grand",49019,1975,4533,9622,4830,4792,3999,3960,53535,9543.98955402746
"2754",48793,2016,"Utah","UT","Iron",49021,11561,17654,49676,24854,24822,21363,21452,58307,8549.20284586142
"2755",48796,2016,"Utah","UT","Juab",49023,2827,4177,11016,5682,5334,5230,4928,66056,8816.95505958658
"2756",48799,2016,"Utah","UT","Kane",49025,2265,3505,7297,3680,3617,3341,3354,55887,10638.8929363698
"2757",48802,2016,"Utah","UT","Millard",49027,3860,5242,12655,6464,6191,5319,5220,59069,17708.1094404175
"2758",48805,2016,"Utah","UT","Morgan",49029,3188,5192,11370,5831,5539,5577,5266,101943,1582.1206714358
"2759",48808,2016,"Utah","UT","Piute",49031,626,729,1459,743,716,664,638,42196,1984.63374339888
"2760",48811,2016,"Utah","UT","Rich",49033,797,1109,2313,1180,1133,1070,1046,64583,2813.90503516367
"2761",48814,2016,"Utah","UT","Salt Lake",49035,138043,418868,1120109,561942,558167,401688,403297,79941,2086.85212205411
"2762",48817,2016,"Utah","UT","San Juan",49037,2645,5447,15329,7667,7662,3356,3316,49438,20547.2561035033
"2763",48820,2016,"Utah","UT","Sanpete",49039,6673,10164,29232,15320,13912,12948,12217,54648,4148.94704421289
"2764",48823,2016,"Utah","UT","Sevier",49041,6740,8654,21131,10687,10444,9836,9607,58983,4968.36402345581
"2765",48826,2016,"Utah","UT","Summit",49043,7333,20641,40512,20704,19808,17565,16650,112482,4873.37998732599
"2766",48829,2016,"Utah","UT","Tooele",49045,11169,21829,64612,32651,31961,27144,26843,80196,18874.4980281179
"2767",48832,2016,"Utah","UT","Uintah",49047,9810,12797,36264,18399,17865,15052,14630,62541,11665.4350144983
"2768",48835,2016,"Utah","UT","Utah",49049,102182,201551,590288,298415,291873,247077,242299,79505,5554.38939371876
"2769",48838,2016,"Utah","UT","Wasatch",49051,6115,12120,30375,15477,14898,12950,12527,92136,3127.91956346324
"2770",48841,2016,"Utah","UT","Washington",49053,42650,61963,159352,78933,80419,66642,68647,64388,6294.8157955062
"2771",48844,2016,"Utah","UT","Wayne",49055,966,1421,2671,1364,1307,1241,1197,50555,6388.04796189163
"2772",48847,2016,"Utah","UT","Weber",49057,40235,85039,247131,124040,123091,94270,94659,71835,1708.98419507004
"2773",48850,2016,"Vermont","VT","Addison",50001,5297,19031,36931,18464,18467,17086,17192,73574,2091.38110013129
"2774",48853,2016,"Vermont","VT","Bennington",50003,5925,17381,35911,17453,18458,16451,17471,56948,1755.255049499
"2775",48856,2016,"Vermont","VT","Caledonia",50005,5534,14075,30154,15077,15077,14268,14386,50942,1703.35097493671
"2776",48859,2016,"Vermont","VT","Chittenden",50007,18601,83418,161563,79246,82317,70422,73289,76483,1603.91023951181
"2777",48862,2016,"Vermont","VT","Essex",50009,1506,2925,6224,3153,3071,3028,2900,45796,1745.99682933343
"2778",48865,2016,"Vermont","VT","Franklin",50011,8752,21411,48963,24342,24621,22851,23212,65056,1792.18574417566
"2779",48868,2016,"Vermont","VT","Grand Isle",50013,1487,4110,6921,3481,3440,3244,3215,68364,504.133793177457
"2780",48871,2016,"Vermont","VT","Lamoille",50015,3570,12762,25331,12681,12650,11991,11999,60555,1201.24582388957
"2781",48874,2016,"Vermont","VT","Orange",50017,5007,14649,28908,14461,14447,13858,13810,59758,1792.60348431648
"2782",48877,2016,"Vermont","VT","Orleans",50019,5159,12047,26766,13472,13294,12807,12715,48826,1867.63954214746
"2783",48880,2016,"Vermont","VT","Rutland",50021,12479,29619,59122,29108,30014,27850,28706,51903,2446.995770779
"2784",48883,2016,"Vermont","VT","Washington",50023,7993,31086,58355,28921,29434,27221,27802,65879,1800.09836983911
"2785",48886,2016,"Vermont","VT","Windham",50025,5454,22635,43163,21153,22010,19728,20565,52068,2067.65318517081
"2786",48889,2016,"Vermont","VT","Windsor",50027,8605,29928,55345,27040,28305,25620,26917,61843,2529.88047521262
"2787",48892,2016,"Virginia","VA","Accomack",51001,8583,15818,32871,15992,16879,9623,10213,47335,1458.63025590423
"2788",48895,2016,"Virginia","VA","Albemarle",51003,19259,56726,106431,50926,55505,39216,42932,86332,1880.71555154695
"2789",49177,2016,"Virginia","VA","Alexandria",51510,13285,75770,156698,75564,81134,39052,42188,102589,40.2700716674439
"2790",48898,2016,"Virginia","VA","Alleghany",51005,4874,7325,15387,7523,7864,6868,7264,53341,1162.63088295378
"2791",48901,2016,"Virginia","VA","Amelia",51007,4708,7040,12801,6303,6498,4680,4667,60096,928.826000285463
"2792",48904,2016,"Virginia","VA","Amherst",51009,9719,15396,31887,15421,16466,11502,12484,56218,1240.19457483165
"2793",48907,2016,"Virginia","VA","Appomattox",51011,5715,8011,15528,7546,7982,5828,6112,54609,866.361525139099
"2794",48910,2016,"Virginia","VA","Arlington",51013,20186,121356,231259,115703,115556,72664,70976,118986,67.3003661946745
"2795",48913,2016,"Virginia","VA","Augusta",51015,26163,36343,74834,37965,36869,34061,34200,63621,2514.30801120012
"2796",48916,2016,"Virginia","VA","Bath",51017,1548,2253,4409,2222,2187,2032,2010,54385,1384.49291351571
"2797",48919,2016,"Virginia","VA","Bedford",51019,30659,42525,77993,38458,39535,33888,34819,66591,2009.91827275349
"2798",48922,2016,"Virginia","VA","Bland",51021,2573,3139,6472,3552,2920,3263,2821,49023,929.316154299749
"2799",48925,2016,"Virginia","VA","Botetourt",51023,13375,18739,33252,16473,16779,15302,15654,74178,1413.98296195466
"2800",49183,2016,"Virginia","VA","Bristol",51520,4892,7032,17088,8096,8992,7143,8077,37678,34.0292428866522
"2801",48928,2016,"Virginia","VA","Brunswick",51025,3046,7669,16618,8875,7743,3461,3322,43835,1474.71107839977
"2802",48931,2016,"Virginia","VA","Buchanan",51027,7296,9247,22212,11312,10900,10495,10607,36881,1304.97461163539
"2803",48934,2016,"Virginia","VA","Buckingham",51029,3950,7295,17051,9365,7686,5550,4892,47202,1511.86747029273
"2804",49186,2016,"Virginia","VA","Buena Vista",51530,1430,2407,6435,2957,3478,2610,3075,44752,17.5507096679975
"2805",48937,2016,"Virginia","VA","Campbell",51031,19551,27535,55419,26858,28561,21477,22935,48984,1314.31674467404
"2806",48940,2016,"Virginia","VA","Caroline",51033,7147,14863,30099,14807,15292,9460,9707,64647,1390.62448198959
"2807",48943,2016,"Virginia","VA","Carroll",51035,10663,13668,29789,14749,15040,13928,14335,45698,1237.20025033394
"2808",48946,2016,"Virginia","VA","Charles City",51036,1476,4107,7034,3418,3616,1492,1451,56465,518.74094670591
"2809",48949,2016,"Virginia","VA","Charlotte",51037,3479,5808,12119,6011,6108,4097,4101,43001,1236.73356701162
"2810",49189,2016,"Virginia","VA","Charlottesville",51540,2960,22472,46943,22677,24266,14908,15905,58717,26.5081157601536
"2811",49192,2016,"Virginia","VA","Chesapeake",51550,54047,112705,237464,116091,121373,68802,69351,77361,908.79168572044
"2812",48952,2016,"Virginia","VA","Chesterfield",51041,85045,176461,338479,163265,175214,103107,108798,81641,1131.62383274261
"2813",48955,2016,"Virginia","VA","Clarke",51043,4661,8213,14294,7092,7202,6120,6231,85567,461.349431404743
"2814",49195,2016,"Virginia","VA","Colonial Heights",51570,5681,8457,17398,8048,9350,5943,6857,57688,20.2377018372782
"2815",49198,2016,"Virginia","VA","Covington",51580,1349,2382,5637,2675,2962,2141,2442,41842,14.653806554239
"2816",48958,2016,"Virginia","VA","Craig",51045,2140,2794,5120,2551,2569,2476,2501,53319,856.229290826681
"2817",48961,2016,"Virginia","VA","Culpeper",51047,13349,22218,50319,25107,25212,17553,18269,79739,990.925271182372
"2818",48964,2016,"Virginia","VA","Cumberland",51049,2697,4906,9745,4682,5063,3002,3145,52005,776.363829274378
"2819",49201,2016,"Virginia","VA","Danville",51590,7303,18952,41665,19214,22451,8359,9585,36073,113.870740129239
"2820",48967,2016,"Virginia","VA","Dickenson",51051,4932,6440,15014,7599,7415,7416,7249,37161,864.304589391417
"2821",48970,2016,"Virginia","VA","Dinwiddie",51053,7447,13575,28468,13886,14582,8761,8805,58474,1313.54063050981
"2822",49204,2016,"Virginia","VA","Emporia",51595,789,2367,5478,2488,2990,720,865,38631,17.9483218626507
"2823",48973,2016,"Virginia","VA","Essex",51057,2657,5408,11077,5190,5887,2869,3230,53538,692.106386721272
"2824",48976,2016,"Virginia","VA","Fairfax",51059,157710,551183,23246,11454,11792,6481,6766,106430,1040.70619529898
"2825",49207,2016,"Virginia","VA","Fairfax",51600,3702,12030,1144188,566923,577265,294114,294450,127898,16.2483867257185
"2826",49210,2016,"Virginia","VA","Falls Church",51610,1324,7757,13582,6640,6942,4844,4984,137849,5.31031720902363
"2827",48979,2016,"Virginia","VA","Fauquier",51061,22127,37467,68805,34019,34786,27429,27955,103827,1687.16781727097
"2828",48982,2016,"Virginia","VA","Floyd",51063,5293,8051,15677,7899,7778,7366,7287,52277,988.687583040016
"2829",48985,2016,"Virginia","VA","Fluvanna",51065,7025,13597,26187,11961,14226,9580,11060,75089,751.039186964942
"2830",48988,2016,"Virginia","VA","Franklin",51067,18569,26971,8201,3677,4524,1422,1597,45433,1842.94033982096
"2831",49213,2016,"Virginia","VA","Franklin",51620,1421,4070,56158,27645,28513,24102,24962,61878,21.6801765177
"2832",48991,2016,"Virginia","VA","Frederick",51069,26083,40440,84638,42111,42527,35238,36057,83672,1075.80845844179
"2833",49216,2016,"Virginia","VA","Fredericksburg",51630,3744,11264,28360,13077,15283,7752,9309,62121,27.2089355106402
"2834",49219,2016,"Virginia","VA","Galax",51640,1603,2376,6604,3053,3551,2275,2717,37229,21.6478799998415
"2835",48994,2016,"Virginia","VA","Giles",51071,5910,8212,16827,8249,8578,7825,8162,53111,933.404394575395
"2836",48997,2016,"Virginia","VA","Gloucester",51073,13096,19619,37114,18334,18780,15615,15969,71715,642.937661734145
"2837",49000,2016,"Virginia","VA","Goochland",51075,8384,14037,22485,11048,11437,8541,8939,100444,751.344826510104
"2838",49003,2016,"Virginia","VA","Grayson",51077,5592,7285,15867,8160,7707,7071,7198,41312,1154.60909471478
"2839",49006,2016,"Virginia","VA","Greene",51079,5945,9608,19309,9449,9860,7864,8237,73345,406.25595077129
"2840",49009,2016,"Virginia","VA","Greensville",51081,1737,4363,11500,7238,4262,2578,1614,47315,768.687946916603
"2841",49012,2016,"Virginia","VA","Halifax",51083,9704,17001,34990,16764,18226,10089,10801,42619,2148.99650989124
"2842",49222,2016,"Virginia","VA","Hampton",51650,17902,62356,135374,65242,70132,26793,26124,55816,152.245965953028
